proj_1783085582212	sec_g3p7ne6	780	PASS	0	0	|
proj_1783085582212	sec_sy8vfx0	780	PASS	0	0	|
proj_1783085582212	sec_2vpa3ix	780	PASS	0	0	|
proj_1783085582212	sec_5qzzo8x	780	PASS	0	0	|
proj_1783085582212	sec_58rpklq	780	PASS	0	0	|
proj_1783049016508	sec_se4yn5d	780	PASS	0	0	|
proj_1783049016508	sec_mnfdena	780	PASS	0	0	|
proj_1783049016508	sec_s4cxvp8	780	PASS	0	0	|
proj_1783049016508	sec_f5qa114	780	PASS	0	0	|
proj_1783049016508	sec_lb9k15q	780	PASS	0	0	|
proj_1781053545182	sec_9tdz3ke	780	PASS	0	0	|
proj_1781053545182	sec_rzu35th	780	FAIL	80242	256	크기 불일치 export(780, 946) vs truth(780, 1026) — 잘림/여백 변화 / 전역 diff 80242 >= 600 / 국소 뭉침 256/256 @ [480, 112] >= 60|중앙/전면 — background-size·position 또는 기하 이동 계열
proj_1781053545182	sec_fbk3rzi	780	PASS	0	0	|
proj_1781053545182	sec_uk8ggh2	780	PASS	0	0	|
proj_1781455176984	sec_m524hxg_1	780	PASS	0	0	|
proj_1781455176984	sec_m524hxg_2	780	PASS	0	0	|
proj_1781455176984	sec_m524hxg_3	780	PASS	0	0	|
proj_1781455176984	sec_m524hxg_4	780	PASS	0	0	|
proj_1787627353838	sec_84a7j_uscssba	780	PASS	0	0	|
proj_1787627353838	sec_84a7j_joz65g3	780	PASS	0	0	|
proj_1787627353838	sec_84a7j_rto5c9n	780	FAIL	531962	256	크기 불일치 export(780, 3768) vs truth(780, 3907) — 잘림/여백 변화 / 전역 diff 531962 >= 600 / 국소 뭉침 256/256 @ [352, 656] >= 60|중앙/전면 — background-size·position 또는 기하 이동 계열
proj_1787627353838	sec_84a7j_ei734c1	780	PASS	0	0	|
